NODE_2012_length_4812_cov_4.290309	NZ_CP070492.1	74.278	762	167	25	2660	3408	11267	10522	2.15e-76	294
NODE_10538_length_2090_cov_2.885504	NZ_CP024427.1	90.000	70	7	0	325	394	46271	46340	1.30e-15	91.6
NODE_10538_length_2090_cov_2.885504	NZ_CP020443.2	89.855	69	7	0	325	393	32574	32642	4.69e-15	89.8
NODE_10538_length_2090_cov_2.885504	NZ_CP041043.1	89.552	67	7	0	328	394	82662	82728	6.07e-14	86.1
NODE_10538_length_2090_cov_2.885504	NZ_CP019938.1	88.060	67	8	0	328	394	206376	206442	2.82e-12	80.5
NODE_39410_length_1137_cov_1.755083	NZ_CP033095.1	100.000	31	0	0	1077	1107	6976	6946	7.11e-06	58.4
NODE_39410_length_1137_cov_1.755083	NZ_AP023207.1	100.000	31	0	0	1077	1107	61476	61446	7.11e-06	58.4
NODE_39410_length_1137_cov_1.755083	NZ_MN256759.1	100.000	31	0	0	1077	1107	208244	208214	7.11e-06	58.4
NODE_39410_length_1137_cov_1.755083	NZ_CP010234.1	100.000	31	0	0	1077	1107	64129	64099	7.11e-06	58.4
NODE_13340_length_1875_cov_3.414835	NZ_CP009293.1	81.429	280	42	9	68	342	66673	66399	1.43e-54	220
NODE_13340_length_1875_cov_3.414835	NZ_CP018172.1	78.495	279	52	8	68	342	146904	146630	3.13e-41	176
NODE_13340_length_1875_cov_3.414835	NC_007971.2	76.389	288	62	5	66	351	91599	91882	1.90e-33	150
NODE_13340_length_1875_cov_3.414835	NC_006466.1	76.389	288	62	5	66	351	91949	92232	1.90e-33	150
NODE_13340_length_1875_cov_3.414835	NZ_CP062807.1	76.389	288	62	5	66	351	38938	38655	1.90e-33	150
NODE_13340_length_1875_cov_3.414835	NZ_CP046332.1	76.389	288	62	5	66	351	97072	96789	1.90e-33	150
NODE_13340_length_1875_cov_3.414835	NZ_CP038257.1	78.082	219	37	9	85	296	6238	6452	8.90e-27	128
NODE_13340_length_1875_cov_3.414835	NZ_CP063322.1	84.874	119	18	0	219	337	13241	13123	1.49e-24	121
NODE_13340_length_1875_cov_3.414835	NZ_CP072388.1	84.000	125	20	0	218	342	122660	122536	1.49e-24	121
NODE_13340_length_1875_cov_3.414835	NZ_CP025547.1	84.426	122	19	0	220	341	10397	10518	1.49e-24	121
NODE_13340_length_1875_cov_3.414835	CP025617.1	84.000	125	20	0	218	342	15796	15920	1.49e-24	121
NODE_13340_length_1875_cov_3.414835	NZ_CP027240.1	84.000	125	20	0	218	342	45515	45391	1.49e-24	121
NODE_13340_length_1875_cov_3.414835	NZ_AP022602.1	83.871	124	20	0	218	341	148282	148159	5.36e-24	119
NODE_13340_length_1875_cov_3.414835	NZ_LR134469.1	83.871	124	18	2	219	341	32004	32126	1.93e-23	117
NODE_13340_length_1875_cov_3.414835	NZ_CP044212.1	82.927	123	21	0	219	341	65688	65810	8.97e-22	111
NODE_13340_length_1875_cov_3.414835	NZ_CP044212.1	87.671	73	9	0	219	291	140950	140878	5.43e-14	86.1
NODE_13340_length_1875_cov_3.414835	NZ_CP064066.1	82.927	123	21	0	219	341	143205	143083	8.97e-22	111
NODE_13340_length_1875_cov_3.414835	NZ_CP064066.1	88.889	72	8	0	220	291	132752	132823	4.20e-15	89.8
NODE_13340_length_1875_cov_3.414835	NZ_CP059695.1	82.787	122	21	0	220	341	67186	67307	3.22e-21	110
NODE_13340_length_1875_cov_3.414835	NZ_CP013744.1	83.051	118	20	0	220	337	40722	40605	1.16e-20	108
NODE_13340_length_1875_cov_3.414835	NC_017081.1	87.097	93	9	1	217	309	41881	41970	5.40e-19	102
NODE_13340_length_1875_cov_3.414835	NZ_CP050179.1	76.077	209	40	9	88	291	266739	266942	1.94e-18	100
NODE_13340_length_1875_cov_3.414835	NZ_CP063452.1	76.077	209	40	9	88	291	75274	75477	1.94e-18	100
NODE_13340_length_1875_cov_3.414835	NZ_CP016821.1	91.667	72	6	0	220	291	84254	84183	1.94e-18	100
NODE_13340_length_1875_cov_3.414835	NZ_CP027559.1	76.077	209	40	9	88	291	19154	19357	1.94e-18	100
NODE_13340_length_1875_cov_3.414835	NZ_CP040720.1	91.667	72	6	0	220	291	242494	242423	1.94e-18	100
NODE_13340_length_1875_cov_3.414835	NC_008271.1	78.616	159	25	7	217	372	207399	207247	2.51e-17	97.1
NODE_13340_length_1875_cov_3.414835	NC_008271.1	83.333	72	12	0	217	288	212683	212754	1.97e-08	67.6
NODE_13340_length_1875_cov_3.414835	NZ_CP047177.1	87.805	82	10	0	216	297	94160	94241	2.51e-17	97.1
NODE_13340_length_1875_cov_3.414835	NZ_CP039426.1	81.897	116	18	1	217	332	62850	62962	9.03e-17	95.3
NODE_13340_length_1875_cov_3.414835	NC_006362.1	80.672	119	23	0	219	337	41349	41467	3.25e-16	93.5
NODE_13340_length_1875_cov_3.414835	NZ_CP063451.1	88.889	72	8	0	220	291	161446	161375	4.20e-15	89.8
NODE_13340_length_1875_cov_3.414835	NZ_CP021356.1	82.292	96	14	1	214	309	15213	15305	2.53e-12	80.5
NODE_13340_length_1875_cov_3.414835	NZ_CP030129.1	79.825	114	20	1	223	336	82046	81936	2.53e-12	80.5
NODE_13340_length_1875_cov_3.414835	NZ_CP062957.1	78.906	128	18	8	167	288	6895	7019	9.09e-12	78.7
NODE_13340_length_1875_cov_3.414835	NZ_AP022578.1	86.111	72	10	0	217	288	41605	41534	9.09e-12	78.7
NODE_13340_length_1875_cov_3.414835	NZ_AP022578.1	90.909	44	4	0	217	260	74212	74255	3.29e-06	60.2
NODE_13340_length_1875_cov_3.414835	NZ_CP062962.1	78.906	128	18	8	167	288	13657	13781	9.09e-12	78.7
NODE_2061_length_4763_cov_6.817757	NZ_CP017148.1	75.650	961	191	37	307	1244	187469	186529	9.29e-120	438
NODE_2061_length_4763_cov_6.817757	NC_007959.1	74.941	427	99	7	803	1225	41170	41592	1.03e-44	189
NODE_30802_length_1274_cov_4.785070	CP076366.1	90.141	71	7	0	8	78	45808	45878	2.19e-16	93.5
NODE_49159_length_1026_cov_15.636457	NZ_CP060439.1	85.897	78	9	2	1	77	34776	34700	3.80e-13	82.4
NODE_20532_length_1540_cov_3.385185	NZ_CP004394.1	82.692	884	143	10	178	1056	20299	19421	0.0	776
NODE_20532_length_1540_cov_3.385185	NZ_CP041156.1	81.023	880	154	13	178	1050	105588	104715	0.0	688
NODE_20532_length_1540_cov_3.385185	NZ_LR134454.1	76.369	639	118	29	283	903	120940	120317	1.88e-82	313
NODE_2113_length_4699_cov_34.650517	NC_020157.1	92.857	42	2	1	2484	2524	165732	165773	8.34e-06	60.2
NODE_2113_length_4699_cov_34.650517	NC_020157.1	90.909	44	3	1	2487	2530	165778	165736	3.00e-05	58.4
NODE_2113_length_4699_cov_34.650517	AP017993.1	100.000	29	0	0	2495	2523	93458	93486	3.88e-04	54.7
NODE_2113_length_4699_cov_34.650517	AP017993.1	100.000	28	0	0	2495	2522	93485	93458	0.001	52.8
NODE_2124_length_4688_cov_37.524066	NZ_CP019632.1	100.000	28	0	0	1576	1603	62995	62968	0.001	52.8
NODE_2124_length_4688_cov_37.524066	NZ_CP054697.1	100.000	28	0	0	1576	1603	179007	179034	0.001	52.8
NODE_2124_length_4688_cov_37.524066	NZ_CP054697.1	96.875	32	0	1	1573	1603	179010	179041	0.001	52.8
NODE_2124_length_4688_cov_37.524066	NZ_CP011928.1	96.774	31	1	0	1573	1603	30134	30164	0.001	52.8
NODE_2124_length_4688_cov_37.524066	NZ_CP046706.1	100.000	28	0	0	1576	1603	158420	158447	0.001	52.8
NODE_2124_length_4688_cov_37.524066	NZ_CP040275.1	96.875	32	0	1	1573	1603	298802	298771	0.001	52.8
NODE_2124_length_4688_cov_37.524066	NZ_CP040276.1	96.875	32	0	1	1573	1603	220206	220175	0.001	52.8
NODE_2124_length_4688_cov_37.524066	NZ_CP040276.1	96.875	32	0	1	1573	1603	220213	220182	0.001	52.8
NODE_2124_length_4688_cov_37.524066	NZ_CP040276.1	100.000	28	0	0	1576	1603	220216	220189	0.001	52.8
NODE_47739_length_1041_cov_3.189655	NZ_CP007798.1	71.739	1012	233	44	53	1038	58588	59572	2.80e-59	235
NODE_10615_length_2082_cov_6.252097	NZ_CP022371.1	71.689	438	102	18	297	723	76968	77394	6.00e-19	102
NODE_10615_length_2082_cov_6.252097	NZ_CP013003.1	88.136	59	7	0	317	375	69813	69755	1.69e-09	71.3
NODE_22607_length_1475_cov_1.635211	CP070278.1	94.737	38	1	1	1051	1088	63845	63809	9.28e-06	58.4
NODE_22607_length_1475_cov_1.635211	NZ_CP066788.1	94.737	38	1	1	1051	1088	165824	165788	9.28e-06	58.4
NODE_2191_length_4616_cov_3.439597	NZ_CP036516.1	96.875	32	1	0	1556	1587	152101	152132	3.81e-04	54.7
NODE_25975_length_1380_cov_2.813585	NC_009507.1	100.000	30	0	0	340	369	140171	140142	3.12e-05	56.5
NODE_2207_length_4593_cov_7.823711	NZ_KM017071.1	100.000	28	0	0	980	1007	201904	201931	0.001	52.8
NODE_20146_length_1554_cov_3.326217	NZ_CP020949.1	73.883	291	70	6	315	602	43011	43298	7.41e-22	111
NODE_2234_length_4568_cov_6.742965	NC_016592.1	71.624	659	125	52	1318	1945	36621	37248	2.83e-25	124
NODE_2249_length_4548_cov_7.665702	NC_007960.1	92.857	42	2	1	185	225	32883	32842	8.07e-06	60.2
NODE_2249_length_4548_cov_7.665702	NC_015685.1	92.105	38	3	0	185	222	13768	13731	3.75e-04	54.7
NODE_2263_length_4519_cov_5.081541	NZ_CP068014.1	75.163	306	66	10	3640	3940	194780	194480	1.29e-28	135
NODE_2263_length_4519_cov_5.081541	NZ_CP021914.1	91.667	48	3	1	2477	2524	61710	61756	1.72e-07	65.8
NODE_37905_length_1158_cov_3.408885	CP021184.1	74.258	944	211	29	160	1087	86771	85844	2.95e-99	368
NODE_37905_length_1158_cov_3.408885	NC_015178.1	70.801	1024	259	35	155	1158	7014	6011	4.09e-48	198
NODE_44448_length_1075_cov_2.939216	NZ_CP051207.1	78.621	145	29	2	271	414	23065	23208	5.12e-17	95.3
NODE_44448_length_1075_cov_2.939216	NC_017020.1	78.750	80	17	0	271	350	549	628	8.69e-05	54.7
NODE_44448_length_1075_cov_2.939216	NZ_CP015013.1	94.286	35	2	0	316	350	20563	20529	8.69e-05	54.7
NODE_44448_length_1075_cov_2.939216	NC_015462.1	94.286	35	2	0	316	350	18445	18411	8.69e-05	54.7
NODE_18892_length_1600_cov_31.134628	NZ_CP019314.1	74.487	439	97	10	408	838	28796	29227	2.67e-41	176
NODE_38398_length_1151_cov_2.499088	NZ_CP015040.1	79.118	680	125	17	477	1149	38496	37827	7.86e-125	453
NODE_30396_length_1282_cov_2.281174	NZ_CP010863.1	79.032	682	124	11	3	673	76861	77534	1.14e-123	449
NODE_26970_length_1355_cov_4.899231	NZ_CP040762.1	83.065	1181	190	8	3	1178	64215	65390	0.0	1064
NODE_26970_length_1355_cov_4.899231	NZ_CP015214.1	82.993	588	96	4	549	1135	71039	71623	1.50e-147	529
NODE_26970_length_1355_cov_4.899231	NZ_CP015214.1	83.579	542	85	4	3	542	70455	70994	2.53e-140	505
NODE_26970_length_1355_cov_4.899231	NZ_CP051472.1	82.993	588	96	4	549	1135	56262	56846	1.50e-147	529
NODE_26970_length_1355_cov_4.899231	NZ_CP051472.1	83.579	542	85	4	3	542	55678	56217	2.53e-140	505
NODE_26970_length_1355_cov_4.899231	NZ_CP012965.1	82.993	588	96	4	549	1135	55707	56291	1.50e-147	529
NODE_26970_length_1355_cov_4.899231	NZ_CP012965.1	83.579	542	85	4	3	542	55123	55662	2.53e-140	505
NODE_26970_length_1355_cov_4.899231	CP047041.1	82.993	588	96	4	549	1135	55792	56376	1.50e-147	529
NODE_26970_length_1355_cov_4.899231	CP047041.1	83.579	542	85	4	3	542	55207	55746	2.53e-140	505
NODE_26970_length_1355_cov_4.899231	NZ_CP030275.1	82.993	588	96	4	549	1135	24245	23661	1.50e-147	529
NODE_26970_length_1355_cov_4.899231	NZ_CP030275.1	83.579	542	85	4	3	542	24829	24290	2.53e-140	505
NODE_26970_length_1355_cov_4.899231	CP047035.1	82.993	588	96	4	549	1135	55825	56409	1.50e-147	529
NODE_26970_length_1355_cov_4.899231	CP047035.1	83.579	542	85	4	3	542	55240	55779	2.53e-140	505
NODE_26970_length_1355_cov_4.899231	NZ_CP015292.1	82.993	588	96	4	549	1135	75675	75091	1.50e-147	529
NODE_26970_length_1355_cov_4.899231	NZ_CP015292.1	83.579	542	85	4	3	542	76259	75720	2.53e-140	505
NODE_26970_length_1355_cov_4.899231	NC_010333.1	79.225	284	55	4	405	686	135874	136155	6.22e-47	195
NODE_26970_length_1355_cov_4.899231	NZ_CP022549.1	80.258	233	38	7	459	687	118996	119224	3.77e-39	169
NODE_26970_length_1355_cov_4.899231	NZ_CP049245.1	87.597	129	16	0	465	593	95855	95727	1.37e-33	150
NODE_22389_length_1481_cov_2.335203	NZ_CP063168.1	90.196	51	5	0	242	292	200887	200837	1.55e-08	67.6
NODE_26575_length_1365_cov_2.917557	NZ_CP022192.1	77.578	223	42	7	527	745	167030	166812	6.45e-27	128
NODE_31338_length_1264_cov_5.200165	NZ_LO017728.1	97.727	44	0	1	234	277	36086	36044	7.87e-11	75.0
NODE_40067_length_1128_cov_1.750233	NZ_MW053453.1	100.000	30	0	0	826	855	149262	149233	2.54e-05	56.5
NODE_14687_length_1794_cov_3.108108	NZ_CP061967.1	74.451	364	78	11	1219	1575	19366	19721	3.04e-31	143
NODE_28854_length_1313_cov_2.616852	NZ_CP004394.1	78.199	844	168	14	474	1311	19208	18375	1.88e-146	525
NODE_28854_length_1313_cov_2.616852	NC_018682.1	74.856	871	176	37	466	1313	125236	124386	2.61e-95	355
NODE_28854_length_1313_cov_2.616852	NZ_CP021811.1	74.856	871	176	37	466	1313	214227	213377	2.61e-95	355
NODE_28854_length_1313_cov_2.616852	CP049219.1	74.963	679	129	34	657	1313	134708	134049	7.52e-71	274
NODE_11705_length_1992_cov_38.392359	NZ_CP064925.1	82.531	561	88	8	99	651	269734	270292	4.88e-134	484
NODE_11705_length_1992_cov_38.392359	NZ_CP064925.1	81.104	598	105	8	669	1264	270238	270829	3.80e-130	472
NODE_2552_length_4231_cov_8.276102	NZ_CP046158.1	81.380	1638	303	2	1	1637	67107	68743	0.0	1334
NODE_2552_length_4231_cov_8.276102	NZ_CP054697.1	75.980	1607	370	14	6	1604	125699	124101	0.0	815
NODE_23536_length_1446_cov_2.549245	NZ_CP023738.1	82.353	68	12	0	1045	1112	143254	143321	2.53e-06	60.2
NODE_29930_length_1291_cov_1.867314	NZ_CP024424.1	76.444	675	139	18	293	957	45901	45237	4.29e-93	348
NODE_29930_length_1291_cov_1.867314	NZ_CP031080.1	76.183	676	139	20	293	957	57275	57939	9.29e-90	337
NODE_29930_length_1291_cov_1.867314	NZ_CP044082.1	75.704	675	144	18	293	957	165638	166302	9.36e-85	320
NODE_29930_length_1291_cov_1.867314	NZ_CP007048.1	74.901	757	157	27	214	955	47851	48589	4.35e-83	315
NODE_29930_length_1291_cov_1.867314	NZ_CP071402.1	74.864	736	156	26	238	960	29879	29160	7.29e-81	307
NODE_29930_length_1291_cov_1.867314	NZ_CP050089.1	73.634	732	160	27	238	954	227611	228324	3.46e-64	252
NODE_29930_length_1291_cov_1.867314	NZ_CP050112.1	73.497	732	161	27	238	954	222372	223085	1.61e-62	246
NODE_29930_length_1291_cov_1.867314	NZ_CP050096.1	73.497	732	161	27	238	954	203909	204622	1.61e-62	246
NODE_29930_length_1291_cov_1.867314	NZ_CP050102.1	73.497	732	161	27	238	954	185145	185858	1.61e-62	246
NODE_29930_length_1291_cov_1.867314	NZ_CP050107.1	73.497	732	161	27	238	954	222372	223085	1.61e-62	246
NODE_29930_length_1291_cov_1.867314	CP050517.1	73.497	732	161	27	238	954	79133	79846	1.61e-62	246
NODE_29930_length_1291_cov_1.867314	NZ_CP054615.1	79.060	234	44	5	602	831	305850	306082	2.79e-35	156
NODE_29930_length_1291_cov_1.867314	NZ_CP039640.1	79.500	200	37	4	652	849	27246	27049	2.81e-30	139
NODE_29930_length_1291_cov_1.867314	NZ_CP015090.1	100.000	34	0	0	649	682	32075	32108	1.74e-07	63.9
NODE_29930_length_1291_cov_1.867314	NZ_CP010653.1	97.143	35	1	0	652	686	56987	56953	2.25e-06	60.2
NODE_29930_length_1291_cov_1.867314	NZ_LR134464.1	100.000	32	0	0	649	680	128463	128494	2.25e-06	60.2
NODE_29930_length_1291_cov_1.867314	NZ_CP038257.1	97.059	34	1	0	649	682	73126	73159	8.10e-06	58.4
NODE_29930_length_1291_cov_1.867314	AP014720.1	100.000	29	0	0	647	675	208821	208793	1.05e-04	54.7
NODE_2595_length_4189_cov_17.232946	NZ_CP007516.1	76.672	583	128	8	2120	2698	41042	40464	3.99e-83	316
NODE_2595_length_4189_cov_17.232946	NZ_CP025114.1	76.503	549	119	9	2157	2700	54238	54781	2.42e-75	291
NODE_2595_length_4189_cov_17.232946	NC_015685.1	75.333	450	99	12	2130	2573	59504	59947	9.01e-50	206
NODE_2595_length_4189_cov_17.232946	NZ_KY000069.1	75.943	424	86	15	2158	2573	63697	64112	3.24e-49	204
NODE_2595_length_4189_cov_17.232946	NZ_CP048424.1	75.306	409	87	14	2172	2573	84823	85224	4.22e-43	183
NODE_2595_length_4189_cov_17.232946	NZ_CP039927.1	75.258	388	84	12	2158	2539	26749	27130	2.54e-40	174
NODE_2595_length_4189_cov_17.232946	NZ_KY000064.1	75.258	388	84	12	2158	2539	24250	24631	2.54e-40	174
NODE_2595_length_4189_cov_17.232946	NZ_KY000066.1	75.258	388	84	12	2158	2539	31105	31486	2.54e-40	174
NODE_2595_length_4189_cov_17.232946	NZ_KY000059.1	75.258	388	84	12	2158	2539	80007	80388	2.54e-40	174
NODE_2595_length_4189_cov_17.232946	NZ_KY000065.1	80.147	136	25	2	2405	2539	35291	35425	4.38e-18	100
NODE_14823_length_1786_cov_2.028885	NZ_CP047174.1	80.347	173	30	4	482	652	21338	21508	8.47e-27	128
NODE_14823_length_1786_cov_2.028885	NZ_CP009293.1	94.872	39	2	0	604	642	66486	66524	8.72e-07	62.1
NODE_14823_length_1786_cov_2.028885	NZ_CP030129.1	100.000	30	0	0	602	631	82012	82041	4.06e-05	56.5
NODE_14823_length_1786_cov_2.028885	NZ_CP044329.1	100.000	29	0	0	602	630	172209	172181	1.46e-04	54.7
NODE_14823_length_1786_cov_2.028885	NZ_CP034087.1	100.000	29	0	0	602	630	184543	184571	1.46e-04	54.7
NODE_40006_length_1128_cov_8.370923	NZ_CP032408.1	90.769	65	6	0	908	972	4543	4479	9.00e-15	87.9
NODE_40961_length_1116_cov_4.474081	NZ_LN832560.1	70.943	1029	264	30	1	1010	157514	158526	5.06e-52	211
NODE_10514_length_2092_cov_4.062838	NZ_CP047290.1	71.920	901	202	45	512	1391	6884	7754	7.43e-53	215
NODE_2677_length_4116_cov_4.375523	NC_015579.1	94.737	38	0	2	2396	2432	16252	16216	2.62e-05	58.4
NODE_2683_length_4111_cov_3.788215	NZ_CP072474.1	93.421	76	5	0	178	253	164895	164970	5.51e-22	113
NODE_2683_length_4111_cov_3.788215	NZ_CP071473.1	90.805	87	5	3	178	262	29614	29529	5.51e-22	113
NODE_2683_length_4111_cov_3.788215	NZ_CP048886.1	90.698	86	7	1	178	262	113213	113298	5.51e-22	113
NODE_2683_length_4111_cov_3.788215	NZ_CP072477.1	91.026	78	7	0	176	253	37809	37886	9.23e-20	106
NODE_2683_length_4111_cov_3.788215	NZ_CP071470.1	87.234	94	11	1	177	269	4692	4599	9.23e-20	106
NODE_2683_length_4111_cov_3.788215	NZ_CP015439.1	91.026	78	7	0	176	253	256658	256735	9.23e-20	106
NODE_2683_length_4111_cov_3.788215	NZ_CP058266.1	87.234	94	11	1	177	269	101559	101652	9.23e-20	106
NODE_2683_length_4111_cov_3.788215	NZ_CP048891.1	87.234	94	11	1	177	269	10517	10424	9.23e-20	106
NODE_2683_length_4111_cov_3.788215	NC_015902.1	90.141	71	7	0	183	253	30557	30487	7.18e-16	93.5
NODE_2683_length_4111_cov_3.788215	NZ_CP032059.1	89.855	69	7	0	183	251	67067	67135	9.29e-15	89.8
NODE_2683_length_4111_cov_3.788215	NZ_CP032150.1	89.855	69	7	0	183	251	9399	9331	9.29e-15	89.8
NODE_2683_length_4111_cov_3.788215	CP032501.1	89.855	69	7	0	183	251	9368	9300	9.29e-15	89.8
NODE_2683_length_4111_cov_3.788215	NZ_CP032436.1	89.855	69	7	0	183	251	11565	11497	9.29e-15	89.8
NODE_2683_length_4111_cov_3.788215	NZ_CP016737.1	89.855	69	7	0	183	251	39968	40036	9.29e-15	89.8
NODE_2683_length_4111_cov_3.788215	NC_017496.1	89.855	69	7	0	183	251	40528	40596	9.29e-15	89.8
NODE_2683_length_4111_cov_3.788215	NC_020451.1	90.000	70	6	1	183	252	1768	1700	9.29e-15	89.8
NODE_2683_length_4111_cov_3.788215	NZ_CP016707.1	89.855	69	7	0	183	251	57722	57790	9.29e-15	89.8
NODE_2683_length_4111_cov_3.788215	NZ_CP061323.1	89.855	69	7	0	183	251	7521	7453	9.29e-15	89.8
NODE_2683_length_4111_cov_3.788215	NC_008505.1	89.855	69	7	0	183	251	59107	59175	9.29e-15	89.8
NODE_2683_length_4111_cov_3.788215	NZ_CP016729.1	89.855	69	7	0	183	251	11570	11502	9.29e-15	89.8
NODE_2683_length_4111_cov_3.788215	NZ_CP016699.1	89.855	69	7	0	183	251	9371	9303	9.29e-15	89.8
NODE_2683_length_4111_cov_3.788215	NZ_CP065734.1	89.855	69	7	0	183	251	43359	43427	9.29e-15	89.8
NODE_2683_length_4111_cov_3.788215	NZ_CP051521.1	89.855	69	7	0	183	251	40181	40113	9.29e-15	89.8
NODE_2683_length_4111_cov_3.788215	NZ_CP065704.1	89.855	69	7	0	183	251	27032	27100	9.29e-15	89.8
NODE_2683_length_4111_cov_3.788215	NZ_AP024211.1	89.855	69	7	0	183	251	9376	9308	9.29e-15	89.8
NODE_2683_length_4111_cov_3.788215	NZ_AP024223.1	89.855	69	7	0	183	251	9376	9308	9.29e-15	89.8
NODE_2683_length_4111_cov_3.788215	NZ_CP043526.1	89.855	69	7	0	183	251	61969	62037	9.29e-15	89.8
NODE_2683_length_4111_cov_3.788215	NZ_CP016745.1	89.855	69	7	0	183	251	92002	92070	9.29e-15	89.8
NODE_2683_length_4111_cov_3.788215	NC_017500.1	89.855	69	7	0	183	251	40530	40598	9.29e-15	89.8
NODE_2683_length_4111_cov_3.788215	NZ_CP016748.1	89.855	69	7	0	183	251	12135	12067	9.29e-15	89.8
NODE_2683_length_4111_cov_3.788215	NZ_AP018500.1	89.855	69	7	0	183	251	78068	78000	9.29e-15	89.8
NODE_2683_length_4111_cov_3.788215	NZ_CP031540.1	89.855	69	7	0	183	251	11570	11502	9.29e-15	89.8
NODE_2683_length_4111_cov_3.788215	NZ_CP016685.1	89.855	69	7	0	183	251	11569	11501	9.29e-15	89.8
NODE_2683_length_4111_cov_3.788215	NZ_CP069428.1	90.000	70	4	3	186	253	4066	4134	3.34e-14	87.9
NODE_28520_length_1320_cov_4.293281	NZ_CP011276.1	84.694	98	15	0	709	806	108	11	4.88e-18	99.0
NODE_17447_length_1658_cov_2.946351	NZ_CP071828.1	75.845	414	90	10	1250	1658	113433	113025	4.56e-49	202
NODE_17447_length_1658_cov_2.946351	NZ_CP058643.1	76.012	321	64	13	1333	1646	106699	107013	1.30e-34	154
NODE_13922_length_1839_cov_4.844170	NZ_CP072232.1	97.368	38	1	0	1226	1263	8666	8629	6.94e-08	65.8
NODE_2745_length_4048_cov_6.457300	NZ_CP014575.1	75.625	160	30	6	3216	3370	86377	86222	3.31e-09	71.3
NODE_2745_length_4048_cov_6.457300	NZ_CP021134.1	88.136	59	7	0	3586	3644	22628	22570	3.31e-09	71.3
NODE_2745_length_4048_cov_6.457300	NZ_CP016850.1	91.489	47	4	0	3598	3644	36687	36641	1.54e-07	65.8
NODE_2860_length_3977_cov_6.700918	NZ_CP046705.1	100.000	37	0	0	3789	3825	315673	315637	1.17e-08	69.4
NODE_2860_length_3977_cov_6.700918	NC_019764.1	97.436	39	1	0	3787	3825	25150	25112	4.21e-08	67.6
NODE_2860_length_3977_cov_6.700918	NC_019760.1	97.368	38	1	0	3786	3823	991	1028	1.51e-07	65.8
NODE_2865_length_3975_cov_9.591837	NC_021077.1	73.257	789	178	30	562	1338	43167	42400	2.33e-65	257
NODE_2865_length_3975_cov_9.591837	NZ_CP042998.1	72.989	659	123	44	585	1220	67606	66980	5.18e-42	180
NODE_25073_length_1404_cov_2.836175	NZ_AP023248.1	71.324	952	221	50	1	923	190652	189724	4.99e-48	198
NODE_25073_length_1404_cov_2.836175	NZ_CP029174.1	76.720	189	33	11	296	479	201829	202011	6.73e-17	95.3
NODE_25073_length_1404_cov_2.836175	NZ_CP020441.2	89.655	58	6	0	1	58	108788	108845	8.77e-11	75.0
NODE_25073_length_1404_cov_2.836175	NZ_CP044080.1	89.655	58	6	0	1	58	85475	85532	8.77e-11	75.0
NODE_25073_length_1404_cov_2.836175	NZ_CP024423.1	89.655	58	6	0	1	58	94870	94813	8.77e-11	75.0
NODE_25073_length_1404_cov_2.836175	NZ_CP033221.1	87.273	55	7	0	1	55	208350	208404	1.90e-07	63.9
NODE_25073_length_1404_cov_2.836175	NZ_CP033222.1	87.273	55	7	0	1	55	120396	120450	1.90e-07	63.9
NODE_2888_length_3957_cov_7.200666	NZ_CP024427.1	78.869	1008	169	39	1444	2430	73405	72421	0.0	641
NODE_2888_length_3957_cov_7.200666	NZ_CP020443.2	78.749	1007	172	36	1444	2430	85797	84813	2.55e-179	636
NODE_2888_length_3957_cov_7.200666	NZ_CP014003.1	78.191	188	35	5	2108	2292	143326	143142	1.48e-22	115
NODE_22439_length_1480_cov_1.777544	NZ_CP007214.1	75.563	311	68	8	1174	1480	108157	107851	1.93e-32	147
NODE_20262_length_1550_cov_2.957860	NZ_CP049347.1	71.778	450	100	19	1055	1483	64194	63751	4.45e-19	102
NODE_20262_length_1550_cov_2.957860	NZ_CP011297.1	87.356	87	10	1	1415	1500	232967	233053	5.75e-18	99.0
NODE_36502_length_1178_cov_3.292965	NZ_CP042268.1	74.521	730	161	17	443	1164	94772	94060	5.16e-77	294
NODE_2918_length_3935_cov_8.253866	NZ_CP018821.1	70.807	322	80	12	984	1301	96721	97032	1.94e-06	62.1
NODE_19566_length_1575_cov_3.692105	CP070879.2	77.406	239	50	3	448	684	42639	42875	3.45e-30	139
NODE_19566_length_1575_cov_3.692105	CP070887.2	77.406	239	50	3	448	684	42639	42875	3.45e-30	139
NODE_19566_length_1575_cov_3.692105	NZ_CP054600.1	77.143	245	52	3	448	690	55504	55262	3.45e-30	139
NODE_29875_length_1292_cov_2.597413	NZ_LR134417.1	91.935	62	4	1	144	204	26568	26629	3.72e-14	86.1
NODE_51986_length_1001_cov_1.397463	NZ_CP035513.1	97.059	34	1	0	460	493	48538	48505	6.24e-06	58.4
NODE_42601_length_1096_cov_4.002882	NZ_CP040761.1	84.615	65	10	0	132	196	198192	198256	4.09e-08	65.8
NODE_24613_length_1415_cov_7.291176	NZ_AP022338.1	84.933	823	114	9	2	820	155020	154204	0.0	824
NODE_24613_length_1415_cov_7.291176	NZ_CP045319.1	84.368	838	127	4	1	837	39076	39910	0.0	819
NODE_24613_length_1415_cov_7.291176	NZ_CP045319.1	84.349	837	127	4	1	836	21979	22812	0.0	817
NODE_24613_length_1415_cov_7.291176	NZ_CP015092.1	82.500	840	141	6	1	837	30970	31806	0.0	732
